security_code,security_name,financing_balance,financing_buy,financing_repayment,trade_date,market,source_id,theme_id,theme_name
000027,深圳能源,537291868,10983856,,2026-07-30,SZSE,margin_detail,,
000028,国药一致,231170977,3271035,,2026-07-30,SZSE,margin_detail,,
000029,深深房Ａ,540447784,9171693,,2026-07-30,SZSE,margin_detail,,
000030,富奥股份,142851103,3050727,,2026-07-30,SZSE,margin_detail,,
000031,大悦城,271010204,5373447,,2026-07-30,SZSE,margin_detail,,
000032,深桑达Ａ,821986657,39961562,,2026-07-30,SZSE,margin_detail,,
000034,神州数码,1716951369,68493562,,2026-07-30,SZSE,margin_detail,,
000035,中国天楹,592074340,15733186,,2026-07-30,SZSE,margin_detail,,
000036,华联控股,363625842,5390753,,2026-07-30,SZSE,margin_detail,,
000039,中集集团,255182729,11980818,,2026-07-30,SZSE,margin_detail,,
000042,中洲控股,147292647,1660976,,2026-07-30,SZSE,margin_detail,,
000048,京基智农,242229011,6920573,,2026-07-30,SZSE,margin_detail,,
000049,德赛电池,252047254,17441629,,2026-07-30,SZSE,margin_detail,,
000050,深天马Ａ,523712044,16738439,,2026-07-30,SZSE,margin_detail,,
000055,方大集团,102044137,2353623,,2026-07-30,SZSE,margin_detail,,
000058,深 赛 格,153544395,2119056,,2026-07-30,SZSE,margin_detail,,
000059,华锦股份,318924386,8560506,,2026-07-30,SZSE,margin_detail,,
000060,中金岭南,1763991117,49972742,,2026-07-30,SZSE,margin_detail,,
000061,农 产 品,388043059,2827256,,2026-07-30,SZSE,margin_detail,,
000062,深圳华强,690987828,23828364,,2026-07-30,SZSE,margin_detail,,
000063,中兴通讯,10146179243,532612809,,2026-07-30,SZSE,margin_detail,,
000065,北方国际,721295503,13465795,,2026-07-30,SZSE,margin_detail,,
000066,中国长城,2004511963,75366139,,2026-07-30,SZSE,margin_detail,,
000069,华侨城Ａ,544960759,10096559,,2026-07-30,SZSE,margin_detail,,
000070,特发信息,108613930,23218464,,2026-07-30,SZSE,margin_detail,,
000088,盐 田 港,243961027,7102728,,2026-07-30,SZSE,margin_detail,,
000089,深圳机场,660146158,6843150,,2026-07-30,SZSE,margin_detail,,
000090,天健集团,309640573,4270821,,2026-07-30,SZSE,margin_detail,,
000099,中信海直,537941302,7368704,,2026-07-30,SZSE,margin_detail,,
000100,TCL科技,4948136893,313967248,,2026-07-30,SZSE,margin_detail,,
000151,中成股份,226832054,3821963,,2026-07-30,SZSE,margin_detail,,
000155,川能动力,983846524,125809322,,2026-07-30,SZSE,margin_detail,,
000156,华数传媒,419367312,3719974,,2026-07-30,SZSE,margin_detail,,
000157,中联重科,2659184057,11494930,,2026-07-30,SZSE,margin_detail,,
000158,常山北明,799224055,18908624,,2026-07-30,SZSE,margin_detail,,
000159,国际实业,163797861,2410445,,2026-07-30,SZSE,margin_detail,,
000166,申万宏源,3364116552,32219372,,2026-07-30,SZSE,margin_detail,,
000301,东方盛虹,1511189609,12753515,,2026-07-30,SZSE,margin_detail,,
000333,美的集团,3819279148,81929539,,2026-07-30,SZSE,margin_detail,,
000338,潍柴动力,1659476852,76871341,,2026-07-30,SZSE,margin_detail,,
000400,许继电气,941048156,23307509,,2026-07-30,SZSE,margin_detail,,
000401,金隅冀东,296449686,1021501,,2026-07-30,SZSE,margin_detail,,
000402,金 融 街,348191984,7985241,,2026-07-30,SZSE,margin_detail,,
000403,派林生物,509995764,4234969,,2026-07-30,SZSE,margin_detail,,
000404,长虹华意,263639413,5465184,,2026-07-30,SZSE,margin_detail,,
000408,藏格矿业,1671822447,70207599,,2026-07-30,SZSE,margin_detail,,
000410,沈阳机床,383030869,5106397,,2026-07-30,SZSE,margin_detail,,
000415,渤海租赁,979014951,12290555,,2026-07-30,SZSE,margin_detail,,
000417,合百集团,438361673,32573672,,2026-07-30,SZSE,margin_detail,,
000420,吉林化纤,438814468,8592393,,2026-07-30,SZSE,margin_detail,,
000422,湖北宜化,911477593,21621970,,2026-07-30,SZSE,margin_detail,,
000423,东阿阿胶,603032319,9364911,,2026-07-30,SZSE,margin_detail,,
000425,徐工机械,802598520,46896694,,2026-07-30,SZSE,margin_detail,,
000426,兴业银锡,4310896745,168909811,,2026-07-30,SZSE,margin_detail,,
000428,华天酒店,189831567,15554963,,2026-07-30,SZSE,margin_detail,,
000429,粤高速Ａ,21220604,6198035,,2026-07-30,SZSE,margin_detail,,
000498,山东路桥,193224052,6245297,,2026-07-30,SZSE,margin_detail,,
000501,武商集团,412892083,4431722,,2026-07-30,SZSE,margin_detail,,
000503,国新健康,405767544,20627614,,2026-07-30,SZSE,margin_detail,,
000505,京粮控股,102701655,1726737,,2026-07-30,SZSE,margin_detail,,
000510,新金路,111919942,41241009,,2026-07-30,SZSE,margin_detail,,
000513,丽珠集团,595785931,8158515,,2026-07-30,SZSE,margin_detail,,
000516,国际医学,485902148,8320354,,2026-07-30,SZSE,margin_detail,,
000517,荣安地产,72823214,18004135,,2026-07-30,SZSE,margin_detail,,
000519,中兵红箭,880248019,52074446,,2026-07-30,SZSE,margin_detail,,
000521,长虹美菱,227248754,5103402,,2026-07-30,SZSE,margin_detail,,
000524,岭南控股,89660237,6977423,,2026-07-30,SZSE,margin_detail,,
000528,柳    工,850635924,10916539,,2026-07-30,SZSE,margin_detail,,
000530,冰山冷热,163146916,3393384,,2026-07-30,SZSE,margin_detail,,
000531,穗恒运Ａ,194718680,6276105,,2026-07-30,SZSE,margin_detail,,
000533,顺钠股份,215601346,131535588,,2026-07-30,SZSE,margin_detail,,
000534,万泽股份,154644490,20580773,,2026-07-30,SZSE,margin_detail,,
000536,华映科技,243216951,12230568,,2026-07-30,SZSE,margin_detail,,
000537,绿发电力,440607655,9436919,,2026-07-30,SZSE,margin_detail,,
000538,云南白药,980886302,16912643,,2026-07-30,SZSE,margin_detail,,
000539,粤电力Ａ,189962453,20609076,,2026-07-30,SZSE,margin_detail,,
000541,佛山照明,252003551,2628302,,2026-07-30,SZSE,margin_detail,,
000543,皖能电力,539437704,11940618,,2026-07-30,SZSE,margin_detail,,
000544,中原环保,271472918,1158473,,2026-07-30,SZSE,margin_detail,,
000545,金浦钛业,85238055,7213581,,2026-07-30,SZSE,margin_detail,,
000547,航天发展,930520441,47061313,,2026-07-30,SZSE,margin_detail,,
000550,江铃汽车,111739787,4708992,,2026-07-30,SZSE,margin_detail,,
000551,创元科技,429658197,31020672,,2026-07-30,SZSE,margin_detail,,
000552,甘肃能化,362934281,20175139,,2026-07-30,SZSE,margin_detail,,
000553,安道麦A,115866747,3124633,,2026-07-30,SZSE,margin_detail,,
000554,泰山石油,277554575,11596474,,2026-07-30,SZSE,margin_detail,,
000555,神州信息,447505705,26993928,,2026-07-30,SZSE,margin_detail,,
000557,西部创业,206841652,688491,,2026-07-30,SZSE,margin_detail,,
000558,天府文旅,110450709,7159308,,2026-07-30,SZSE,margin_detail,,
000559,万向钱潮,807617246,18460785,,2026-07-30,SZSE,margin_detail,,
000560,我爱我家,236528587,10286540,,2026-07-30,SZSE,margin_detail,,
000563,陕国投Ａ,653125192,9521816,,2026-07-30,SZSE,margin_detail,,
000564,供销大集,425105617,20994906,,2026-07-30,SZSE,margin_detail,,
000565,渝三峡Ａ,116445315,3977942,,2026-07-30,SZSE,margin_detail,,
000566,海南海药,189295017,13737010,,2026-07-30,SZSE,margin_detail,,
000567,海德股份,96709605,3612869,,2026-07-30,SZSE,margin_detail,,
000568,泸州老窖,2380715380,125459584,,2026-07-30,SZSE,margin_detail,,
000572,海马汽车,222304778,10208061,,2026-07-30,SZSE,margin_detail,,
000581,威孚高科,517896151,4852432,,2026-07-30,SZSE,margin_detail,,
000582,北部湾港,626697684,47137488,,2026-07-30,SZSE,margin_detail,,
000589,贵州轮胎,370821088,11936995,,2026-07-30,SZSE,margin_detail,,
000591,太阳能,848793054,11066495,,2026-07-30,SZSE,margin_detail,,
000592,平潭发展,458778743,49591160,,2026-07-30,SZSE,margin_detail,,
000593,德龙汇能,573105404,21029618,,2026-07-30,SZSE,margin_detail,,
000596,古井贡酒,308630237,53632794,,2026-07-30,SZSE,margin_detail,,
000598,兴蓉环境,414000178,6287746,,2026-07-30,SZSE,margin_detail,,
000600,建投能源,328885662,13179110,,2026-07-30,SZSE,margin_detail,,
000601,韶能股份,298823304,30207831,,2026-07-30,SZSE,margin_detail,,
000603,盛达资源,596202318,51076338,,2026-07-30,SZSE,margin_detail,,
000607,华媒控股,192826550,2476853,,2026-07-30,SZSE,margin_detail,,
000612,焦作万方,881498045,22177590,,2026-07-30,SZSE,margin_detail,,
000617,中油资本,1759727009,31380423,,2026-07-30,SZSE,margin_detail,,
000620,盈新发展,71227597,14835380,,2026-07-30,SZSE,margin_detail,,
000623,吉林敖东,1440899855,26319144,,2026-07-30,SZSE,margin_detail,,
000625,长安汽车,2048758400,31232812,,2026-07-30,SZSE,margin_detail,,
000628,高新发展,726745464,31550811,,2026-07-30,SZSE,margin_detail,,
000629,钒钛股份,740780431,8358784,,2026-07-30,SZSE,margin_detail,,
000630,铜陵有色,2731551854,115777252,,2026-07-30,SZSE,margin_detail,,
000631,顺发恒能,149481827,2248526,,2026-07-30,SZSE,margin_detail,,
000636,风华高科,2586762337,623977515,,2026-07-30,SZSE,margin_detail,,
000650,仁和药业,303470710,6630510,,2026-07-30,SZSE,margin_detail,,
000651,格力电器,5084973781,53248663,,2026-07-30,SZSE,margin_detail,,
000652,泰达股份,292067378,2597839,,2026-07-30,SZSE,margin_detail,,
000655,金岭矿业,187909130,2159538,,2026-07-30,SZSE,margin_detail,,
000657,中钨高新,2254444401,217490037,,2026-07-30,SZSE,margin_detail,,
000661,长春高新,1744205024,64618897,,2026-07-30,SZSE,margin_detail,,
000665,湖北广电,163316764,4830979,,2026-07-30,SZSE,margin_detail,,
000672,上峰材料,391269509,53568216,,2026-07-30,SZSE,margin_detail,,
000676,智度股份,460948851,154602606,,2026-07-30,SZSE,margin_detail,,
000678,襄阳轴承,79072190,1895569,,2026-07-30,SZSE,margin_detail,,
000680,山推股份,186161986,8352121,,2026-07-30,SZSE,margin_detail,,
000681,视觉中国,778420984,53573537,,2026-07-30,SZSE,margin_detail,,
000682,东方电子,620470271,12607382,,2026-07-30,SZSE,margin_detail,,
000683,博源化工,818881685,46550435,,2026-07-30,SZSE,margin_detail,,
000685,中山公用,558485860,15339341,,2026-07-30,SZSE,margin_detail,,
000686,东北证券,1328969445,13907326,,2026-07-30,SZSE,margin_detail,,
000688,国城矿业,455851570,23354385,,2026-07-30,SZSE,margin_detail,,
000690,宝新能源,764856485,33074750,,2026-07-30,SZSE,margin_detail,,
000700,模塑科技,585114362,30459533,,2026-07-30,SZSE,margin_detail,,
000703,恒逸石化,931195078,88634080,,2026-07-30,SZSE,margin_detail,,
000707,双环科技,136753122,2050039,,2026-07-30,SZSE,margin_detail,,
000708,中信特钢,156618401,5521586,,2026-07-30,SZSE,margin_detail,,
000709,河钢股份,786247108,18942986,,2026-07-30,SZSE,margin_detail,,
000712,锦龙股份,508828180,12607576,,2026-07-30,SZSE,margin_detail,,
000713,国投丰乐,146263376,2932892,,2026-07-30,SZSE,margin_detail,,
000716,黑芝麻,80447769,3169979,,2026-07-30,SZSE,margin_detail,,
000717,中南股份,162545126,2567091,,2026-07-30,SZSE,margin_detail,,
000718,苏宁环球,246770340,3112677,,2026-07-30,SZSE,margin_detail,,
000719,中原传媒,91975289,2220362,,2026-07-30,SZSE,margin_detail,,
000722,湖南发展,213655730,20222753,,2026-07-30,SZSE,margin_detail,,
000723,美锦能源,702983086,9500868,,2026-07-30,SZSE,margin_detail,,
000725,京东方Ａ,11866239620,1169269189,,2026-07-30,SZSE,margin_detail,,
000726,鲁  泰Ａ,197443069,1997353,,2026-07-30,SZSE,margin_detail,,
000728,国元证券,2063706375,30031570,,2026-07-30,SZSE,margin_detail,,
000729,燕京啤酒,192604087,10163551,,2026-07-30,SZSE,margin_detail,,
000731,四川美丰,341753640,2244393,,2026-07-30,SZSE,margin_detail,,
000733,振华科技,1530920147,50253605,,2026-07-30,SZSE,margin_detail,,
000735,罗 牛 山,538164071,13574246,,2026-07-30,SZSE,margin_detail,,
000737,北方铜业,636069285,31292095,,2026-07-30,SZSE,margin_detail,,
000738,航发控制,976673464,20605901,,2026-07-30,SZSE,margin_detail,,
000739,普洛药业,178544229,27078451,,2026-07-30,SZSE,margin_detail,,
000750,国海证券,1578129465,17097678,,2026-07-30,SZSE,margin_detail,,
000755,山西高速,70320741,962677,,2026-07-30,SZSE,margin_detail,,
000756,新华制药,200921578,10107449,,2026-07-30,SZSE,margin_detail,,
000758,中色股份,596529924,7994616,,2026-07-30,SZSE,margin_detail,,
000761,本钢板材,137615300,1211686,,2026-07-30,SZSE,margin_detail,,
000762,西藏矿业,694065439,20541869,,2026-07-30,SZSE,margin_detail,,
000766,通化金马,1402939557,24751068,,2026-07-30,SZSE,margin_detail,,
000767,晋控电力,275373425,27005089,,2026-07-30,SZSE,margin_detail,,
000768,中航西飞,2174874119,31980779,,2026-07-30,SZSE,margin_detail,,
000776,广发证券,3926804870,171378104,,2026-07-30,SZSE,margin_detail,,
000777,中核科技,354396245,27899823,,2026-07-30,SZSE,margin_detail,,
000778,新兴铸管,779844467,11110547,,2026-07-30,SZSE,margin_detail,,
000783,长江证券,2138817663,115088568,,2026-07-30,SZSE,margin_detail,,
000785,居然智家,190807582,11481391,,2026-07-30,SZSE,margin_detail,,
000786,北新建材,420863521,19458263,,2026-07-30,SZSE,margin_detail,,
000789,万年青,120909969,1933834,,2026-07-30,SZSE,margin_detail,,
000790,华神科技,220364510,6806963,,2026-07-30,SZSE,margin_detail,,
000791,甘肃能源,436299364,13080956,,2026-07-30,SZSE,margin_detail,,
000792,盐湖股份,5579505354,128813496,,2026-07-30,SZSE,margin_detail,,
000795,英洛华,266286343,4165856,,2026-07-30,SZSE,margin_detail,,
000799,酒鬼酒,484265926,18830533,,2026-07-30,SZSE,margin_detail,,
000800,一汽解放,644122743,6885860,,2026-07-30,SZSE,margin_detail,,
000801,四川九洲,538467195,7088159,,2026-07-30,SZSE,margin_detail,,
000807,云铝股份,2452393391,160048511,,2026-07-30,SZSE,margin_detail,,
000810,创维数字,415440577,9807681,,2026-07-30,SZSE,margin_detail,,
000811,冰轮环境,737636047,74016836,,2026-07-30,SZSE,margin_detail,,
000812,陕西金叶,146779597,2245399,,2026-07-30,SZSE,margin_detail,,
000813,德展健康,312439825,4018736,,2026-07-30,SZSE,margin_detail,,
000815,美利云,418662460,93319361,,2026-07-30,SZSE,margin_detail,,
000816,智慧农业,155908138,3573684,,2026-07-30,SZSE,margin_detail,,
000818,航锦科技,413037965,8224682,,2026-07-30,SZSE,margin_detail,,
000819,岳阳兴长,362857696,4491890,,2026-07-30,SZSE,margin_detail,,
000822,山东海化,214808508,3734572,,2026-07-30,SZSE,margin_detail,,
000823,超声电子,758912112,59798343,,2026-07-30,SZSE,margin_detail,,
000825,太钢不锈,444800788,5643744,,2026-07-30,SZSE,margin_detail,,
000828,东莞控股,223329787,3685315,,2026-07-30,SZSE,margin_detail,,
000829,天音控股,453343722,17142544,,2026-07-30,SZSE,margin_detail,,
000830,鲁西化工,471632080,16764737,,2026-07-30,SZSE,margin_detail,,
000831,中国稀土,2972689748,84233803,,2026-07-30,SZSE,margin_detail,,
000833,粤桂股份,501901677,24247309,,2026-07-30,SZSE,margin_detail,,
000837,秦川机床,409000143,9316098,,2026-07-30,SZSE,margin_detail,,
000848,承德露露,222386920,8796400,,2026-07-30,SZSE,margin_detail,,
000850,华茂股份,235506038,1175617,,2026-07-30,SZSE,margin_detail,,
000852,石化机械,186901786,2903225,,2026-07-30,SZSE,margin_detail,,
000858,五 粮 液,5692208800,150876130,,2026-07-30,SZSE,margin_detail,consumption,消费
000859,国风新材,415084364,9000305,,2026-07-30,SZSE,margin_detail,,
000860,顺鑫农业,302293438,6058876,,2026-07-30,SZSE,margin_detail,,
000863,三湘印象,254165601,2291379,,2026-07-30,SZSE,margin_detail,,
000868,安凯客车,190354252,3640945,,2026-07-30,SZSE,margin_detail,,
000869,张  裕Ａ,182675675,1183545,,2026-07-30,SZSE,margin_detail,,
000875,电投绿能,1440113638,12142425,,2026-07-30,SZSE,margin_detail,,
000876,新 希 望,630729034,8055346,,2026-07-30,SZSE,margin_detail,,
000877,天山股份,248356178,2253166,,2026-07-30,SZSE,margin_detail,,
000878,云南铜业,1910761340,20435711,,2026-07-30,SZSE,margin_detail,,
000880,潍柴重机,246677593,7648539,,2026-07-30,SZSE,margin_detail,,
000883,湖北能源,362347685,11226279,,2026-07-30,SZSE,margin_detail,,
000885,城发环境,153051182,6111018,,2026-07-30,SZSE,margin_detail,,
000887,中鼎股份,1443233997,35818234,,2026-07-30,SZSE,margin_detail,,
000888,峨眉山Ａ,168309719,3521457,,2026-07-30,SZSE,margin_detail,,
000893,亚钾国际,666169333,49036273,,2026-07-30,SZSE,margin_detail,,
000895,双汇发展,234250296,10434822,,2026-07-30,SZSE,margin_detail,,
000898,鞍钢股份,278550414,5079376,,2026-07-30,SZSE,margin_detail,,
000899,赣能股份,217726812,11694552,,2026-07-30,SZSE,margin_detail,,
000900,现代投资,266834722,1607388,,2026-07-30,SZSE,margin_detail,,
000901,航天科技,631806065,10859993,,2026-07-30,SZSE,margin_detail,,
000902,新洋丰,219393822,6537900,,2026-07-30,SZSE,margin_detail,,
000905,厦门港务,262420889,4752973,,2026-07-30,SZSE,margin_detail,,
000910,大亚圣象,203912166,5982653,,2026-07-30,SZSE,margin_detail,,
000912,泸天化,150406281,3495063,,2026-07-30,SZSE,margin_detail,,
000913,钱江摩托,173767440,2936113,,2026-07-30,SZSE,margin_detail,,
000915,华特达因,259931339,1500402,,2026-07-30,SZSE,margin_detail,,
000917,电广传媒,1131276544,17149184,,2026-07-30,SZSE,margin_detail,,
000921,海信家电,426175784,10664513,,2026-07-30,SZSE,margin_detail,,
000922,佳电股份,406556311,13237597,,2026-07-30,SZSE,margin_detail,,
000923,河钢资源,572362388,20006025,,2026-07-30,SZSE,margin_detail,,
000926,福星股份,375434684,6708870,,2026-07-30,SZSE,margin_detail,,
000927,中国铁物,341310805,18751354,,2026-07-30,SZSE,margin_detail,,
000928,中钢国际,326583348,4807768,,2026-07-30,SZSE,margin_detail,,
000930,中粮科技,281768455,5729585,,2026-07-30,SZSE,margin_detail,,
000931,中 关 村,154970400,1496586,,2026-07-30,SZSE,margin_detail,,
000932,华菱钢铁,1102227161,43963396,,2026-07-30,SZSE,margin_detail,,
000933,神火股份,2246647604,213390452,,2026-07-30,SZSE,margin_detail,,
000935,四川双马,1242757554,5540151,,2026-07-30,SZSE,margin_detail,,
000936,华西股份,339731392,4604925,,2026-07-30,SZSE,margin_detail,,
000937,冀中能源,152162663,6432995,,2026-07-30,SZSE,margin_detail,,
000938,紫光股份,4968396700,1741732134,,2026-07-30,SZSE,margin_detail,,
000948,南天信息,284444859,7578299,,2026-07-30,SZSE,margin_detail,,
000950,重药控股,419095253,7172706,,2026-07-30,SZSE,margin_detail,,
000951,中国重汽,313656385,10095815,,2026-07-30,SZSE,margin_detail,,
000957,中通客车,216078267,5690971,,2026-07-30,SZSE,margin_detail,,
000958,电投产融,491835065,4892036,,2026-07-30,SZSE,margin_detail,,
000959,首钢股份,404014658,9050636,,2026-07-30,SZSE,margin_detail,,
000960,锡业股份,2479849700,127051768,,2026-07-30,SZSE,margin_detail,,
000962,东方钽业,116172185,43977382,,2026-07-30,SZSE,margin_detail,,
000963,华东医药,1107212833,27287372,,2026-07-30,SZSE,margin_detail,,
000965,天保基建,178843224,2052227,,2026-07-30,SZSE,margin_detail,,
000966,长源电力,337094974,12392506,,2026-07-30,SZSE,margin_detail,,
000967,盈峰环境,1638327606,24493392,,2026-07-30,SZSE,margin_detail,,
000968,蓝焰控股,251978314,10628641,,2026-07-30,SZSE,margin_detail,,
000969,安泰科技,951911298,24706594,,2026-07-30,SZSE,margin_detail,,
000970,中科三环,1199816023,84533844,,2026-07-30,SZSE,margin_detail,,
000973,佛塑科技,562529528,22375749,,2026-07-30,SZSE,margin_detail,,
000975,山金国际,924211881,62231491,,2026-07-30,SZSE,margin_detail,,
000977,浪潮信息,4516673114,657053993,,2026-07-30,SZSE,margin_detail,,
000980,众泰汽车,308209093,3462761,,2026-07-30,SZSE,margin_detail,,
000981,山子高科,604888279,25492266,,2026-07-30,SZSE,margin_detail,,
000983,山西焦煤,713760090,32337091,,2026-07-30,SZSE,margin_detail,,
000987,越秀资本,1039673978,17102561,,2026-07-30,SZSE,margin_detail,,
000988,华工科技,8493969940,458379667,,2026-07-30,SZSE,margin_detail,,
000990,诚志股份,540421329,20775159,,2026-07-30,SZSE,margin_detail,,
000993,闽东电力,282195889,4086037,,2026-07-30,SZSE,margin_detail,,
000997,新 大 陆,1060661964,20565362,,2026-07-30,SZSE,margin_detail,,
000998,隆平高科,362256285,3789783,,2026-07-30,SZSE,margin_detail,,
000999,华润三九,952374601,13911750,,2026-07-30,SZSE,margin_detail,,
001203,大中矿业,481016823,14464433,,2026-07-30,SZSE,margin_detail,,
001220,世盟股份,35580195,683855,,2026-07-30,SZSE,margin_detail,,
001221,悍高集团,66357267,3288809,,2026-07-30,SZSE,margin_detail,,
001233,海安集团,90728640,3502881,,2026-07-30,SZSE,margin_detail,,
001237,惠康科技,137971051,5412234,,2026-07-30,SZSE,margin_detail,,
001239,永达股份,64985800,2061224,,2026-07-30,SZSE,margin_detail,,
001248,华润新能源,822718636,331438296,,2026-07-30,SZSE,margin_detail,,
001257,盛龙股份,229491202,14451971,,2026-07-30,SZSE,margin_detail,,
001267,汇绿生态,91923901,42402181,,2026-07-30,SZSE,margin_detail,,
001270,铖昌科技,296260235,39668841,,2026-07-30,SZSE,margin_detail,,
001277,速达股份,47075693,802082,,2026-07-30,SZSE,margin_detail,,
001279,强邦新材,76119055,670466,,2026-07-30,SZSE,margin_detail,,
001280,中国铀业,659424023,24301618,,2026-07-30,SZSE,margin_detail,,
001282,三联锻造,66306923,2178442,,2026-07-30,SZSE,margin_detail,,
001285,瑞立科密,142893386,2036526,,2026-07-30,SZSE,margin_detail,,
001286,陕西能源,433571374,18678218,,2026-07-30,SZSE,margin_detail,,
001287,中电港,784239340,43081778,,2026-07-30,SZSE,margin_detail,,
001289,龙源电力,95466769,4061304,,2026-07-30,SZSE,margin_detail,,
001301,尚太科技,29262533,12272979,,2026-07-30,SZSE,margin_detail,,
001306,夏厦精密,67431637,2007045,,2026-07-30,SZSE,margin_detail,,
001309,德明利,6211207491,758178417,,2026-07-30,SZSE,margin_detail,,
001312,福恩股份,70880668,3362353,,2026-07-30,SZSE,margin_detail,,
001324,长青科技,181397712,4788462,,2026-07-30,SZSE,margin_detail,,
001325,元创股份,53649905,1051219,,2026-07-30,SZSE,margin_detail,,
001326,联域股份,64933497,3468344,,2026-07-30,SZSE,margin_detail,,
001328,登康口腔,34321897,10732040,,2026-07-30,SZSE,margin_detail,,
001335,信凯科技,144819543,1224048,,2026-07-30,SZSE,margin_detail,,
001337,四川黄金,569058627,36836863,,2026-07-30,SZSE,margin_detail,,
001339,智微智能,97770303,44537030,,2026-07-30,SZSE,margin_detail,,
001356,富岭股份,73573282,2146442,,2026-07-30,SZSE,margin_detail,,
001358,兴欣新材,38244600,8636655,,2026-07-30,SZSE,margin_detail,,
001359,平安电工,373721387,27881725,,2026-07-30,SZSE,margin_detail,,
001360,南矿集团,173806377,2022573,,2026-07-30,SZSE,margin_detail,,
001365,天海电子,103112745,16286201,,2026-07-30,SZSE,margin_detail,,
001367,海森药业,76641649,734028,,2026-07-30,SZSE,margin_detail,,
001369,双欣材料,136557318,6334537,,2026-07-30,SZSE,margin_detail,,
001373,翔腾新材,39335065,2263873,,2026-07-30,SZSE,margin_detail,,
001378,德冠新材,79335964,2344702,,2026-07-30,SZSE,margin_detail,,
001379,腾达科技,59831814,2210903,,2026-07-30,SZSE,margin_detail,,
001380,华纬科技,120451716,1243760,,2026-07-30,SZSE,margin_detail,,
001382,新亚电缆,57131415,12261987,,2026-07-30,SZSE,margin_detail,,
001386,马可波罗,108505669,2926773,,2026-07-30,SZSE,margin_detail,,
001387,雪祺电气,80335434,1592577,,2026-07-30,SZSE,margin_detail,,
001388,信通电子,52966694,12962653,,2026-07-30,SZSE,margin_detail,,
001389,广合科技,1248996986,73552188,,2026-07-30,SZSE,margin_detail,,
001390,古麒绒材,67824629,578916,,2026-07-30,SZSE,margin_detail,,
001391,国货航,260970723,5058474,,2026-07-30,SZSE,margin_detail,,
001393,维通利,137312047,9029446,,2026-07-30,SZSE,margin_detail,,
001395,亚联机械,55673785,7995586,,2026-07-30,SZSE,margin_detail,,
001396,誉帆科技,49266738,1541841,,2026-07-30,SZSE,margin_detail,,
001399,惠科股份,832406338,77932265,,2026-07-30,SZSE,margin_detail,,
001400,江顺科技,115842858,9003454,,2026-07-30,SZSE,margin_detail,,
001696,宗申动力,673626428,23194735,,2026-07-30,SZSE,margin_detail,,
001872,招商港口,93281716,3192920,,2026-07-30,SZSE,margin_detail,,
001896,豫能控股,443230689,67830537,,2026-07-30,SZSE,margin_detail,,
001914,招商积余,158063580,2659076,,2026-07-30,SZSE,margin_detail,,
001965,招商公路,134259365,7765129,,2026-07-30,SZSE,margin_detail,,
001979,招商蛇口,703807204,23822936,,2026-07-30,SZSE,margin_detail,,
002001,新 和 成,879536333,41864097,,2026-07-30,SZSE,margin_detail,,
002003,伟星股份,62919078,7457575,,2026-07-30,SZSE,margin_detail,,
002004,华邦健康,339657404,9372421,,2026-07-30,SZSE,margin_detail,,
002006,精工科技,540977202,4875722,,2026-07-30,SZSE,margin_detail,,
002007,华兰生物,1174068721,8367843,,2026-07-30,SZSE,margin_detail,,
002008,大族激光,4025921159,183823936,,2026-07-30,SZSE,margin_detail,,
002009,天奇股份,361923163,13684087,,2026-07-30,SZSE,margin_detail,,
002010,传化智联,524978194,5066177,,2026-07-30,SZSE,margin_detail,,
002011,盾安环境,564652952,5865538,,2026-07-30,SZSE,margin_detail,,
002015,协鑫能科,886708337,61434087,,2026-07-30,SZSE,margin_detail,,
002016,世荣兆业,138315307,4565237,,2026-07-30,SZSE,margin_detail,,
002017,东信和平,325941520,10934617,,2026-07-30,SZSE,margin_detail,,
002019,亿帆医药,522071383,7155610,,2026-07-30,SZSE,margin_detail,,
002020,京新药业,544997592,21701087,,2026-07-30,SZSE,margin_detail,,
002023,海特高新,586463500,8248240,,2026-07-30,SZSE,margin_detail,,
002025,航天电器,602623189,76458603,,2026-07-30,SZSE,margin_detail,,
002026,山东威达,239482952,2062864,,2026-07-30,SZSE,margin_detail,,
002027,分众传媒,1869147058,55158035,,2026-07-30,SZSE,margin_detail,,
002028,思源电气,1011277268,38931565,,2026-07-30,SZSE,margin_detail,,
002029,七 匹 狼,340633287,16303027,,2026-07-30,SZSE,margin_detail,,
002030,达安基因,275466099,13838163,,2026-07-30,SZSE,margin_detail,,
002031,巨轮智能,391091325,6763856,,2026-07-30,SZSE,margin_detail,,
002032,苏 泊 尔,67018241,6829499,,2026-07-30,SZSE,margin_detail,,
002033,丽江股份,169217836,14652448,,2026-07-30,SZSE,margin_detail,,
002034,旺能环境,410036960,4480656,,2026-07-30,SZSE,margin_detail,,
002035,华帝股份,182614479,5675697,,2026-07-30,SZSE,margin_detail,,
002036,联创电子,687282842,0,,2026-07-30,SZSE,margin_detail,,
002037,保利联合,116168567,1905987,,2026-07-30,SZSE,margin_detail,,
002038,双鹭药业,320504592,12568922,,2026-07-30,SZSE,margin_detail,,
002039,黔源电力,272989374,15114777,,2026-07-30,SZSE,margin_detail,,
002041,登海种业,167339087,5244042,,2026-07-30,SZSE,margin_detail,,
002042,华孚时尚,382857947,6137884,,2026-07-30,SZSE,margin_detail,,
